,title,url
163,탄소중립發 산업구조개편 '첫발'…머리 맞댄 민·관,http://news.mt.co.kr/mtview.php?no=2020122215333716190
164,7월 전기차 수출 1만2511대… 2배 늘었다 [전기차시대 초고속 질주],http://www.fnnews.com/news/202008171753152965
165,코로나에도 친환경차 수출 ‘급가속’,http://www.segye.com/content/html/2020/09/02/20200902520316.html?OutUrl=naver
166,"현대차, 전기차 브랜드 `아이오닉` 시동…해외 점유율 10%로 질주",http://news.mk.co.kr/newsRead.php?no=820922&year=2020
167,"[단독] 현대차, '아이오닉' 전기차 전용 브랜드로 개편…""4년 내 3종 출시""",https://hankookilbo.com/News/Read/A2020080915160001750?did=NA
168,"현대차 ""친환경차 쥐고 유럽 질주할것""",http://www.dt.co.kr/contents.html?article_no=2020090102101232064001&ref=naver
169,주춤했던 ‘차·화·전’…전기차 타고 함께 달린다,http://www.edaily.co.kr/news/newspath.asp?newsid=01249686625866992
170,SUV도 친환경 시대… 휘발유차가 경유차 판매 첫 추월,http://www.fnnews.com/news/202008241701493492
171,코로나로 車공장 셧다운 충격… 제네시스 흥행 돌풍에 깜짝,https://www.seoul.co.kr/news/newsView.php?id=20201228021015&wlog_tag3=naver
172,“테슬라만 타면 ‘친환경 엘리트’인가요”[오늘과 내일/박용],https://www.donga.com/news/article/all/20200821/102595043/1
173,[신축년 증시]유망 해외투자처는 美·中…'혁신과 회복',http://www.edaily.co.kr/news/newspath.asp?newsid=01315286626003112
174,억대 수입 전기차에도…'화끈한 보조금' 논란,https://www.hankyung.com/economy/article/2020072464371
175,SK이노베이션 친환경 지면광고 화제,https://www.donga.com/news/article/all/20200830/102712995/1
176,[사설]전기차 보조금 효율성 높이자,http://www.etnews.com/20200719000030
177,‘전기차에 빠진 정부’… 보조금만 900억 챙긴 테슬라,https://www.seoul.co.kr/news/newsView.php?id=20200727019026&wlog_tag3=naver
178,"충전 끝낸 LG화학 `전기차 배터리` 흑자… ""반도체 시장 넘어선다""",http://www.dt.co.kr/contents.html?article_no=2020080302101132033001&ref=naver
179,LG화학 `20년 결실`…전기차 배터리 `흑자 충전`,http://news.mk.co.kr/newsRead.php?no=785875&year=2020
180,"주금공, 부산 사회복지기관에 친환경 전기차 17대 전달",https://view.asiae.co.kr/article/2020040914302711033
181,코로나 뛰어넘은 현대·기아차… 친환경 모델로 유럽시장 질주,http://www.dt.co.kr/contents.html?article_no=2020080302101132064001&ref=naver
182,車 개소세 감면 연말 끝나…전기차는 2년 연장,https://www.hankyung.com/economy/article/2020072282061
183,“전기차 빌리면 기금 적립” 롯데렌탈 나눔 시즌3 진행,https://www.donga.com/news/article/all/20200721/102097496/1
184,[카 라이프] 세바퀴 마차서 친환경 전기차로…벤츠 `최고의 품격` 잇는다,http://news.mk.co.kr/newsRead.php?no=412724&year=2020
185,신차 구매 개소세 감면 연말 종료… 전기차는 2022년까지 연장,https://www.seoul.co.kr/news/newsView.php?id=20200723004013&wlog_tag3=naver
186,세계 최대 전기차 시장 등극한 중국 “이젠 인프라다”,http://www.edaily.co.kr/news/newspath.asp?newsid=01193926625830912
187,"플러그인 하이브리드… 실속 결합, 친환경차 열풍 이끈다",http://news.kmib.co.kr/article/view.asp?arcid=0924148873&code=14140000&cp=nv
188,내일 폐쇄 보령화력 1·2호기 노동자 326명 고용 유지,http://news.kmib.co.kr/article/view.asp?arcid=0924171870&code=11131417&cp=nv
189,"""지속가능 고민 핵심은 그린 전기차 배터리 톱3가 목표""",http://www.dt.co.kr/contents.html?article_no=2020071302101232781001&ref=naver
190,"'테슬라와 정면승부' 수입차 빅3, 전기차 패권 전쟁 뜨겁다",http://www.fnnews.com/news/202007051751164600
191,"""5G폰·전장 쌍끌이""…삼성전기·LG이노텍, 내년 실적 '하이킥'",http://www.edaily.co.kr/news/newspath.asp?newsid=03240646626004096
192,"친환경차 10만대 시대, 하이브리드 SUV 대전…전기차도 새 모델 쏟아져",https://www.hankyung.com/economy/article/2020022652451
193,"정의선, 이번엔 최태원과 ‘전기차 회동’",https://www.donga.com/news/article/all/20200706/101831102/1
194,"""2000만원대 수입 전기차 나온다""…푸조 'e-208·e-2008 SUV' 사전계약",http://www.etnews.com/20200701000175
195,[이슈분석]친환경 규제 강화에 전기차 485종...본격 경쟁 판 깔렸다,http://www.etnews.com/20200218000203
196,코로나19 ‘무풍지대’…‘전기차 수출’ 진격의 현대·기아차,http://news.heraldcorp.com/view.php?ud=20200609000514
197,"울산시, 초소형 전기차 생산 본격화",http://www.fnnews.com/news/202006251724074748
198,정제마진 약세·유가 하락 겹악재 최악의 시기,http://www.dt.co.kr/contents.html?article_no=2020122802100432033001&ref=naver
199,한국GM·르노삼성도 아슬아슬… 노조 리스크 등 '닮은꼴' [생사 기로에 선 쌍...,http://www.fnnews.com/news/202012221834080116
200,“친환경은 필수”… 배터리 공장 화석연료 NO,http://news.kmib.co.kr/article/view.asp?arcid=0924147007&code=11151400&cp=nv
201,"""수소·전기차에 달린 포스트코로나 먹거리...언택트로 선점""",http://news.mt.co.kr/mtview.php?no=2020071313271437705
202,"전북, 친환경 전기차 보급 30% 늘린다",http://www.segye.com/content/html/2020/03/09/20200309514310.html?OutUrl=naver
203,현대·기아차 유럽 점유율 '친환경차' 타고 역대 최고,https://www.sedaily.com/NewsView/1Z5C70DKJH
204,"김준 SK이노 사장 “친환경으로, 혁신기업으로”",https://www.seoul.co.kr/news/newsView.php?id=20200713026020&wlog_tag3=naver
205,"현대차-한화큐셀, ""다쓴 전기차 배터리로 태양광 연계형 ESS 사업한다""",http://www.etnews.com/20200531000002
206,도심 연계 ‘녹색순환버스’ 친환경전기차로 교체,http://www.segye.com/content/html/2020/07/13/20200713523362.html?OutUrl=naver
207,"""전기차 윤활유 등 친환경제품으로 글로벌 공략""",https://www.sedaily.com/NewsView/1YYW86HI8E
208,"현대·기아차, 친환경차 150만대 판매 돌파",http://www.fnnews.com/news/202006151825267365
209,국내 전기차 배터리 글로벌 전략 '3사3색',https://www.sedaily.com/NewsView/1Z2UMN3PN7
210,"""전기차 배터리 재활용""… 정의선·김동관 태양광 ESS 동맹",http://www.dt.co.kr/contents.html?article_no=2020060102101232064002&ref=naver
211,‘내연기관 → 친환경’ 車부품사 6곳 사업재편 승인,http://www.munhwa.com/news/view.html?no=2020062501072003017002
212,"현대·기아차, 친환경 차량 44개 라인업 구축…2025년 글로벌 전기차 '빅3'로...",https://www.hankyung.com/economy/article/2020113045731
213,한국 넘어 EU·미국 친환경 투자…풍력株도 바람 탔네,http://www.edaily.co.kr/news/newspath.asp?newsid=01269366625835504
214,친환경차 성적도 '新車'에 달렸다,https://view.asiae.co.kr/article/2020061212002436908
215,성장판 활짝 열린 전기차… 글로벌 ‘배터리 동맹’ 잰걸음,http://news.kmib.co.kr/article/view.asp?arcid=0924139466&code=11151400&cp=nv
216,상반기까지는 주식 공격투자… 배당주·헬스케어펀드 담아보자,http://www.fnnews.com/news/202012311728083309
217,[재테크 단신],https://www.seoul.co.kr/news/newsView.php?id=20201224022005&wlog_tag3=naver
218,테슬라 산 서학개미 `아크ETF`로 눈 돌렸다,http://news.mk.co.kr/newsRead.php?no=1336711&year=2020
219,현대차 中판매 `고전`…고급화로 위기 넘는다,http://news.mk.co.kr/newsRead.php?no=1296793&year=2020
221,"기사회생 모색하는 쌍용차, 내년 중형SUV·전기차 출시",https://www.sedaily.com/NewsView/1Z2MTYBPM2
