미래 기술의 핵심…삼성·LG 인공지능 저변 확대 나서
카이스트에 '인공지능 반도체' 설계연구센터 개소
[하반기 달라지는 것] 교육분야 인공지능 윤리원칙 마련
"삼성서울병원, KT와 5G 기술 결합한 의료교육 플랫폼 만든다"
"메타, 최신 인공지능 번역 모델 선보여....오픈 소스도 공개"
"“AI창업캠프, 광주 인공지능 일자리·창업 등 기대감”"
"[포토] 한덕수 총리, 데이터·인공지능 분야 규제 개선"
"과기정통부, ‘인공지능 반도체 산업 성장 지원 대책’ 발표"
"한덕수 총리, 데이터-인공지능 분야 현장간담회 기념촬영"
데이터·인공지능 분야 투자애로·규제개선 현장간담회 참석하는 남궁훈 카타...
"방통위, ‘인공지능 윤리규범’ 주제로 방송통신 최신 동향 특강 개최"
"광주-대구 달빛동맹, 2차 인공지능(AI) 수업 캠프 마쳐"
전남대 인공지능혁신공유대학사업단 AI Vision & Voice 장비 사용자 교육
"[포토] 한덕수 총리, 데이터·인공지능 분야 간담회"
"[강사의 서재] ""포스트휴머니즘 시대의 인문치유"" 김진국의 『인공지능시대와..."
지역에 몰리는 인공지능 기업···대전 'AI 메카'로 거듭난다
"정부, 인공지능 반도체 연구에 5년간 1조 투입하고 인력 7천 명 양성"
"농진청-전남대-IAAE-THE AI, 농업용 인공지능 사업 협력을 위한 MOU 체결"
"전남대 인공지능혁신공유대학사업단, 'AI Vision & Voice 장비 사용자 교육' ..."
"대구시, 취업연계 '인공지능 교육' 8:1 높은 경쟁률"
"아토리서치, 부천 인공지능 데이터센터 설계 용역 수주"
"셀바스AI, 체질 바꾸기에 성공한 국내 1호 인공지능 상장사"
"기술보증기금, 국가인사업무 발전 유공 '대통령 표창' 수상"
"전남대 인공지능혁신공유대학사업단, 'AI Vision & Voice' 장비 사용자 교육"
"사이버한국외국어대학교 산학협력단, 인공지능 학습용 '한국 방송 콘텐츠 통번..."
"KAIST, 인공지능·홀로그래피 현미경으로 박테리아 신속 식별 기술 개발"
"KT, EBS와 AI 인재 육성 맞손"
"드림마크원-휴먼아이씨티, 인공지능 영상분석 서비스 활성화 MOU"
"김포공항 AI, 반입금지 물품 1초만에 잡는다"
"원광대 의료융합연구센터, 노코딩 인공지능 플랫폼 교육 실시."
"광주교육청, 2차 인공지능(AI) 수업 캠프 '성료'"
"KAIST, 인공지능 이용 박테리아 신속 식별 기술 개발"
인공지능·반도체 노하우 대학에 전수합니다
"‘5년간 1조200억원’ 과기정통부, 인공지능 반도체 승부수"
"동아대, 과기부 '인공지능 학습용 데이터 구축사업' 선정"
"네이버 커넥트재단, 인공지능 인재 모집"
"대구시, 취업연계 ‘인공지능 교육’ 경쟁율 8:1"
"KT, 사업 함께할 인공지능 스타트업 찾는다"
"KB자산운용, 인공지능·자율주행 등 글로벌테마업종 8개 펀드 운용 나서"
"메타AI-텍사스 오스틴大, 메타버스‧AR‧VR 위한 '음향 합성' 인공지능 모델 ..."
"[게시판] KT, '인공지능 주택 기술' 충청권 체험관 개관"
"SK하이닉스-SKT, 반도체·인공지능 인재 양성 '대학과 맞손'"
"대구시, 인공지능 교육과정 모집결과 높은 경쟁률 기록"
"'인공지능의 변화'…KT, AI 솔루션으로 지역민 삶 바꾼다"
"'네이버·소프트뱅크 합작' Z홀딩스, 인공지능 윤리 원칙 무슨 내용 담겼나?"
"ETRI-그래프코어, 인공지능 컴퓨팅 위한 소프트웨어 개발 맞손"
"세종대 윤주범 교수 연구팀, '인공지능 블랙박스 적대적 예제 생성' 연구로 한..."
"광주-대구 달빛동맹, 2차 인공지능(AI) 수업 캠프 성료"
"종로도서관, 양선이 교수 초청 강연 '독서아카데미-인공지능 시대의 철학'운영"
"SK텔레콤·SK하이닉스, 인공지능·반도체 인재 양성 위해 대학과 맞손"
"SK텔레콤-SK하이닉스, 인공지능 및 반도체 실무 기술 대학에 전한다!... 'SK ..."
"카비-한국교통장애인협회, 인공지능 기반 교통사고 솔루션 도입 위해 맞손"
"""빅테크들, 인공지능 능력 과장…기대감 낮춰야"""
"인공지능(AI), 90% 정확도로 미래에 일어날 범죄 예측"
"광주시교육청,광주-대구 달빛동맹~2차 인공지능(AI) 수업 캠프 성료"
"[친절한B씨]인공지능에 빠진 네이버, 'D2SF' 활용법"
"엘솔루, AI 히어로즈 메타버스 웨비나서 인공지능 기술도입 사례 설명"
"광주-대구 달빛동맹, 2차 인공지능 수업 캠프 성료"
"윤석열 정부, 인공지능·데이터 기반의 과학적 행정 구현...'디지털플랫폼정부..."
공주대 학부생 실용인공지능학회 논문 발표
"마크비전, LVMH 이노베이션 어워드 '데이터·인공지능' 분야 대상"
인공지능은 자의식을 갖기 시작했는가? [한세희 테크&라이프]
호남대 광주형 인공지능 문제해결 아이디어 공모전 2팀 입상
AI가 이젠 시도 쓰고 작곡도 한다…저작권은 어떻게 될까
"中 ""인공지능으로 국민 충성도 측정"" 홍보… 비판 거세자 슬그머니 삭제"
"스타키그룹, 인공지능 보청기 ‘이볼브 AI’ 한 달 무료 체험 이벤트 진행"
금오공대 차세대 반도체 등 첨단산업 인재 양성에 집중.. '반도체 전공트랙 사...
"현대엔지니어링, '인공지능 기반 설계 자동화 기술' 개발 착수"
"현대ENG, 인공지능 기반 '설계 자동화 기술' 개발한다"
[인공지능 개척시대] 호주머니 속 인공지능
"KT, AI 반도체 스타트업에 300억 투자… 인공지능 반도체 산업 키운다"
"KT, 인공지능 반도체 사업 본격 시동?....국내 AI 반도체 스타트업 '리벨리온..."
"경희대병원, 인공지능 기반 심정지 예측 프로그램 도입"
"IT조선, AI클럽 시동…'대한민국 인공지능 기업정보집' 신청 접수"
몸에 새긴 문신으로 인공지능과 소통한다
"현대엔지니어링, 인공지능 자동화 기술 개발 나서"
"KT ""한국의 엔비디아 키운다""...인공지능 반도체 육성 박차"
"한화시스템-AI양재허브, 인공지능 스타트업 발굴 ‘맞손’"
"KAIST, AI(인공지능) 반도체칩, 메모리 잇따라 개발...""실시간 학습 가능하고..."
[ET단상]인공지능의 여정
"""프로모션 계정 표시하자"" 이상헌 의원, 게임업계에 제안"
[AI 이슈] 사람 뇌파로 '인공지능 머신' 의사결정...성균관대 김태일 교수팀 ...
고려대 세종 인공지능사이버보안학과 과기부 주관 '대학정보통신기술연구센터...
"한화시스템, AI양재허브와 '인공지능 사업협력 MOU' 체결"
"인공지능 대표도시 광주, AI스타트업 메카 자리매김"
"세계 최초, 고정확도 실시간 학습하는 '모바일 인공지능 반도체 칩' 개발...K..."
"대구시, 인공지능 기술·솔루션 소개하는 ‘AI 밋업’ 행사"
"한화시스템, AI양재허브와 '인공지능 사업협력 MOU' 체결…""AI유망 스타트업 ..."
'문신 전극 기반 뇌파 측정 장치 이용' 무선 뇌-인공지능 자동 제어 인터페이...
취업연계형 대구 인공지능 교육열기 뜨겁다…수강생 경쟁률 8대 1
금융 속으로 스며드는 인공지능(AI)
"국제인공지능&윤리협회-엠엘소프트-더에이아이, AI윤리 분야 MOU 체결"
"카이스트 유회준 교수팀, 고정확도 실시간 학습 가능한 모바일 인공지능 반도..."
"'인공지능 대표도시' 광주, AI스타트업 메카 자리매김"
"대구 기업 5곳, 인공지능 솔루션 공유"
"동의대 인공지능그랜드ICT연구센터, 아진엑스텍과 산업자동화 협력"
"한화시스템, AI양재허브와 '인공지능 사업협력 MOU'체결 …AI유망 스타트업 발..."
"한화시스템, AI양재허브와 ‘인공지능 사업협력 MOU’ 체결"
실시간 학습 가능한 모바일 인공지능 반도체 칩 개발
"광주, 인공지능 스타트업 중심도시 자리매김"
"한화시스템, AI양재허브와 '인공지능 사업' 맞손"
"한화시스템, AI양재허브와 '인공지능 사업협력' 맞손"
인공지능 사회와 공공가치
"경희대병원, 안전한 입원 치료를 위한 최신 인공지능 기반 심정지 예측 프로그..."
"성균관대, 무선 뇌-인공지능 자동 제어 인터페이스 개발.....문신 전극 기반 ..."
"한화시스템, AI양재허브와 인공지능 분야 협력"
"대구 인공지능 교육, 8대 1 경쟁률"
"KT·AI 양재 허브, 개방형 인공지능 생태계 구축 MOU 체결"
"김영섬 코난테크놀로지 대표 ""독자 기술로 인공지능 산업 선도"""
"신한라이프, 인공지능 헬프데스크 '아이온(AI:On)' 개시"
"경기 광주시, 업무자동화시스템 구축 '로봇이 행정업무 처리'"
"KT-AI 양재 허브, 개방형 인공지능(AI) 생태계 구축 위한 MOU"
"KT, AI 양재 허브와 개방형 인공지능 생태계 구축 협력"
대니얼 서스킨드 “전문직도 인공지능 일자리 위협에 안전하지 않아”[경향포...
"인공지능 신약개발, 인식과 정보의 간극 줄이는 게 급선무"
AI시대 세계최고 기사는 인공지능을 닮은 '신공지능'
"국제인공지능&윤리협회-엠엘소프트-더에이아이, AI 및 AI윤리 분야 공동 사업..."
"동의대 인공지능그랜드ICT연구센터·인공지능로봇연구소, ㈜아진엑스텍과 업무..."
"”인공지능 신약개발, 인식과 정보의 간극 줄이는 게 급선무“"
"신한라이프, 인공지능 헬프데스크 '아이온' 출시"
"대니얼 서스킨드 “창의성 필요한 일도 인공지능이 대체, 전문직도 일자리 위..."
"알서포트, LG 콘텐츠 스토어 '리모트미팅' 론칭"
"인공 지능, 전공은 아니지만 궁금했어요"
"IT국비지원교육센터 AI(인공지능), 파이썬(머신러닝, 딥러닝),빅데이터,자바 ..."
"“코로나 방역패스, 인권 침해 문제…인공지능 채용서 차별 우려”"
"동의대 인공지능그랜드ICT연구센터·인공지능로봇연구소, 아진엑스텍과 업무 ..."
"인공지능 신약개발의 급선무, 인식과 정보 간극 줄여야"
"상명대학교, 인공지능·반도체 등 첨단분야 인재 육성에 앞장..."
[기고] 호주머니 속 인공지능
"중앙대, '인공지능인문학 국내학술대회' 24일 개최"
"""인공지능(AI) 신약개발, 정보 간극 줄여야"""
"""인공지능 생태계 활성화 위해서는 스타트업 성장단계별 지원 필요"""
"차세대 인공지능 반도체의 비전...연세대 조정호 교수팀, 다중 신호 병렬 처리..."
"리빌더AI, 대규모 3D 에셋 인공지능 데이터 구축 사업자로 선정"
"""인공지능, 뇌 MRI 영상으로 초기 치매 진단"""
"동아대병원, 2022년도 인공지능 학습용 데이터 구축사업 수행 참여 기관 선정"
 [fn마켓워치] 인공지능(AI)으로 NPL가격 및 수익률 예측 논문 발표 ‘화제’
전문가들 “인공지능 생태계 활성화 위해서는 성장단계별 지원이 우선”
"KT 카이스트와 인공지능 개발 위한 협업 확대, AI 공동연구센터 개소"
"인천 서구, 인공지능 스피커로 '민원정보 안내 서비스'"
"중앙대, 제23회 인공지능인문학 국내학술대회 24일 개최"
"[Pangyo Game & Contents] 밍글봇, '나도 인공지능개발자' 앱 구독서비스 론칭"
관상동맥 석회화 탐지 '인공지능 알고리즘' 개발
"[기업] KT-카이스트, 인공지능 공동연구센터 '코리아 테크 스퀘어' 설립"
"뉴작, '실감형 콘텐츠 및 인공지능 연계 콘텐츠 창작자 양성 과정' 교육 실시"
"KTL, 인공지능 의료기기 개발 지원에 앞장선다"
군 장병 인공지능·소프트웨어 역량강화 비전선포식
"3M, 인공지능 등 미래 과학 기술 트렌드 탐구하는 '3M Futures' 플랫폼 공개"
엣지 인공지능의 새로운 통합...'퀄컴 AI 스택' 포트폴리오 발표
인공지능과·미래자동차과로...직업계고 102개 학과 개편
[유용원의 밀리터리 시크릿] 진화하는 북 핵.미사일 위협과 국방 인공지능
"中 일레고, 인공지능바둑대회 우승…中 8강 싹쓸이"
멀틱스 인공지능 기반 민원처리서비스 '누리온' 각광
"유성구, AI(인공지능) 돌봄 서비스로 위급상황 신속 처리"
"충북교육청, 초등학교 소프트웨어·인공지능 현장 지원 강화"
"인공지능딥테크 스타트업 리빌더AI, 서울투자청 '코어(CORE) 100' 선정!"
"경희대, 한컴인스페이스와 손잡고 인공지능 역량 쌓는다"
"상명대, 인공지능/반도체 등 첨단분야 인재 육성에 앞장"
"양산시, 실시간 유동인구 측정 인공지능 서비스 개발 완료"
인공지능·빅데이터가 지자체 행정에 들어오면?
"충북교육청, 소프트웨어·인공지능 초등학교 현장 지원 강화"
"삼성전자, ‘2022 삼성 AI 챌린지’ 개최…9월16일까지 접수"
"마크애니, 제주도에 인공지능 기반 실종자 수색·추적 시스템 구축"
"中 일레고, 세계 인공지능 바둑 대회 우승"
광주인공지능사관학교 3기 교육은 어떻게 진행되나
"충북교육청, 초등학교 소프트웨어·인공지능 학교 현장 지원 강화"
"경희대-한컴인스페이스, 인공지능연구소 설립 및 영상데이터 분석 기술 협력"
"네이버 D2SF, 인공지능 성능 극대화 위한 기술 스타트업 '스퀴즈비츠'와 '젠젠..."
"KTL, 인공지능 의료기기 개발 지원 앞장"
"상명대, 인공지능·반도체 등 첨단분야 인재 육성 '앞장'"
"세종시, 승강기 안전에 인공지능을 입히다"
[보일스님이 들려주는 인공지능이야기] <20> 냉동인간과 포스트휴머니즘➁
"한컴인스페이스-경희대, 인공지능연구소 설립 ..... 영상데이터 분석 기술 개..."
"중앙대, '인공지능 사회' 주제 국내학술대회 연다"
"KTL, 의료인공지능분원 대구 확장 이전…의료기기 개발 앞장"
"서울 오륜초, 인공지능 학습 로봇 '뮤지오'·AI 휴머노이드 '페퍼' 도입"
"와이즈에이아이, 日 인공지능 기업과 협약"
"고려대 세종 인공지능사이버보안학과, 과기부 주관 대학정보통신기술연구센터..."
"상명대학교, 인공지능, 반도체 등 첨단분야 인재 육성에 앞장"
경희대·한컴인스페이스 '인공지능 분야 공동 연구개발과 인력양성을 위한 산...
"""인공지능+사물인터넷"" AIoT가 기업 현장을 바꾼다"
신축 국군교도소 완공…인공지능으로 침입 감시한다
"상명대, 인공지능, 반도체 등 첨단분야 인재 육성에 앞장..."
"경희대학교, 한컴인스페이스와 인공지능 분야 산학협력 체결"
"충북교육청, 초등 소프트웨어·인공지능 교육 지원 강화"
"대구가톨릭대 인공지능‧빅데이터공학전공 학생들, 한국정보기술학회 대학생 ..."
"KTL, 의료인공지능분원 확장 이전...의료 인공지능 기술개발 지원"
"고려대학교 세종캠퍼스 인공지능사이버보안학과, 과기부 주관 대학정보통신기..."
"아카에이아이, 서울 오륜초에 인공지능 학습 로봇/휴머노이드 설치"
"인공지능 기술, 시민과 만난다…대구시, AI밋업 행사 개최"
"부산 출발 인공지능(AI) 업체, 전국 AI 교육 선봉장"
"한화시스템, AI양재허브와 인공지능 분야 MOU 체결"
가상자산 인공지능 지수 서비스 내달 출시
[김병필의 인공지능개척시대] 호주머니 속 인공지능
매 시간 최대 5500만 번 스스로 조절하는 세계 유일 인공지능 보청기
"유성구, AI(인공지능) 활용한 돌봄 사업 확대"
인공지능·메타버스·NFT… IT 트렌드 보여 주는 특강
"아주대학교 대학원 인공지능학과, '포스코ICT 산학장학생' 선발 설명회 개최"
[그래픽] 인공지능 반도체 산업 성장 지원대책 주요 내용
"타임게이트, NIA '2022 AI 학습용 데이터 구축 사업' 6개 분야 수행기관 선정"
"한화시스템, 'AI양재허브'와 인공지능 유망 스타트업 발굴"
"NIPA-KT, ICT 벤처 육성 위한 DX 인재 양성 ‘맞손’"
"LG 글로벌 'AI 학회'서 논문 7편 발표, 초거대 인공지능 '엑사원'도 소개"
인공지능 활용 홀로그래피 현미경으로 세균 식별
"""인공지능 교육, 서울 아니어도 괜찮아""...AI 혁신학교 아이펠, 대구·경북 인..."
대구가톨릭대 인공지능/빅데이터공학전공 학생들 한국정보기술학회 대학생 논...
"카이스트, 포스트인공지능시대를 준비하며 뇌인지과학과 설립"
[게시판] 서울디지털재단 인공지능 시스템 '인텔리전스 대상'
"상명대, 인공지능·반도체 첨단분야 인재 육성 나서"
"경희대, 한컴인스페이스와 손잡고 인공지능 인재 양성"
"리빌더AI, 정부 '인공지능 학습용 데이터 구축사업' 사업자 선정… 3D 에셋 데..."
별 데이터와 인공지능 합친 점성술은 과학일까
취약계층 품는 인공지능…따뜻한 AI서비스 선보이는 ICT기업들
승강기 안전에 인공지능 입힌다
"KT-NIPA, ICT 벤처 육성 위한 DX 컨설팅·인재양성 협력"
"""韓 인공지능·알고리즘에 부정적…성장단계별 지원책 마련돼야"""
레고와 같이 재구성 가능한 인공지능 칩 개발!...새로운 센서나 프로세서를 추...
"한국생산성본부, 하반기 사회공헌 활동 확대 운영"
제5회 '인공지능 인문학 국제학술대회' 오는 7월 개최…본보 유형동 기자 토론...
"AI네트워크, 인공지능·NFT 결합 전시회 '소울 나이트 in NYC' 개최"
"기보, 국가인사업무 발전 유공 '대통령 표창' 수상"
"AI 플랫폼 스타트업 '프로메디우스', 씨젠의료재단에 인공지능 더한다"
"서울시-KAIST, 고급 AI개발자 인력양성 프로그램 지원…교육생 35명 모집"
"KAIST, 포스트 인공지능 시대 준비 '뇌인지과학과 설립'...교원 및 2023년 봄..."
작년 중국 인공지능 SW 및 애플리케이션 시장 43%↑
'국내 반려동물 1500만 시대' 인공지능 만난 펫건강 산업 닻 올랐다
"과기정통부, 초거대 인공지능 활용 시범 사업 착수"
광주광역시 인공지능사관학교 3기 입교식 개최
"KAIST, 포스트 인공지능시대 준비하며 뇌인지과학과 설립"
"인공지능 서비스 위한 ‘AI UX 트렌드 전망 세미나’, 7월 7일 개최"
인공지능은 어디까지 발전할까?
"강경원 총감독 ""힉엣눙크!, 현대 음악가들 소개 클래식 축제"""
"한국IT직업전문학교 인공지능학과, 인공지능 미래인재 양성"
"한화시스템, 'CVPR 2022' 인공지능 업스케일링 경연대회 1위 올라… 영상복원..."
"[특징주] 라온피플, 'CCTV기반 인공지능 교통데이터 구축 사업' 정부 과제 참..."
동두천시 인공지능형 알림톡 문자서비스…전국 최초
"中 일레고, 2022 강원도 세계 인공지능 바둑대회 초대 우승"
"삼성전자, 우수 인력 발굴 위한 '2022 삼성 AI 챌린지' 개최"
"네이버가 만든 ‘초거대 인공지능’, 공공기관·대학 연구·개발에 쓴다"
"인공지능이 새로운 콘텐츠 패러다임 이끈다!...라이언로켓, AI 콘텐츠 제작 플..."
한라대 AI-Transform을 통한 인공지능개발자 교육 플랫폼 구축과 성과 창출
"경북대학교 대학원생, 네트워크 지능화를 위한 인공지능 해커톤에서 최우수상..."
"포티투마루, AI 서밋 런던에서 선도적 인공지능 기술 선봬"
"보건복지부 지정 국가암데이터센터 국립암센터, 인공지능과 빅데이터 국제심포..."
"'초거대 인공지능 모델' 개방…대학, 중소기업 등에 연구 지원"
"육군교육사, 인공지능(AI) 기반 해안 감시레이더 사업 성과 소개"
"KT, 상명대학교서 인공지능 역량 겨룰 'AIFB 잼 세션' 개최"
"스타트업얼라이언스, ‘인공지능 생태계 활성화를 위한 전문가 토론회’ 개최"
"DGIST, 환경 적응 신경망 기술 개발…인공지능 모델 효과↑"
인공지능 반도체 칩으로 프로그램 개발
"포티투마루, AI 서밋 런던에서 인공지능 기술 선보여"
삼성전자 '2022 삼성 AI 챌린지' 개최…AI로 난제 해결 도전
광주 인공지능사관학교 3기 입교식 열려
광주인공지능사관학교 3기 330명 어제(15) 입교
"국립암센터-NIA, 인공지능 학습용 암 데이터 공동활용 "
"양산시, 실시간 유동인구 측정 인공지능 서비스 개발"
국내 대학·대학원생 대상 '2022 삼성 AI 챌린지' 개최
"딥노이드-중앙대광명병원, 의료 인공지능 메타버스병원 솔루션 공개!"
"인공지능 추천 개인 맞춤형 건강기능식품 구독 서비스 '모노랩스', 시리즈B 1..."
"[리포트] ""취업? 걱정 없어요"" AI 인재 산실…광주 인공지능 사관학교 3기 입..."
광주 인공지능사관학교 3기 입교식 개최
"코난테크놀로지, '인공지능&빅데이터 쇼' 참가"
"차세대 음성합성 기업 로보코리아, 인공지능 가창 플랫폼 'Meta Singing' 알파..."
세종시 승강기에 인공지능 기술 도입…범죄 예방↑
'광주 인공지능사관학교' 3기 입교식 개최
"코난테크놀로지, ‘인공지능&빅데이터 쇼’ 성료"
인공지능에 자각력 있을까? '람다' 논쟁이 던진 시사점
"인공지능산업융합사업단, 'AI융합프로젝트' 참여기업 2차 모집"
"""中企 인공지능·빅데이터 기술 지원 정책 필요""…중기중앙회 토론회 개최"
"엣지에서 인공지능을...에이디링크, 새로운 AIoT SMARC 모듈 출시"
"경북교육청, 인공지능 통번역 서비스 운영"
"코난테크놀로지, '인공지능&빅데이터 쇼' 성황리에 마무리"
"큐브로이드, 온교육과 인공지능(AI)‧소프트웨어(SW)‧수학 융합교육 업무협약..."
인공지능이 사물인터넷을 만나.. 더욱 강력해진 AIoT
"인공지능이 쓰레기를 분리해서 자원으로 만든다 - 서르[혁신, 스타트업을 만나..."
"울산교육청, 인공지능 교육 선도학교 16곳으로 확대"
"울산시교육청, 인공지능(AI) 교육강화…선도학교 16곳 확대"
"우크라서 존재감 드러낸 드론, 中 대만압박 전면 등장"
"CJ대한통운, 'AI 챗봇 2.0' 본격 운영...""인공지능 부분을 중점적 개선"""
"경북교육청, 민원실 ‘인공지능 통번역기’ 비치 운영"
인공지능 유니콘 꿈꾸는 예비창업자 자웅 겨룬다
"한국인공지능협회,이화여대 글로벌미래평생교육원·리더십개발원과 인공지능 ..."
[강사의 서재] 정유희·안세희 등 『로봇 인공지능 인기학과 진로코칭: EBS 강...
"(주)유니유니 - (주) 단비코리아, 인공지능 기반 몰래카메라 탐지 기술 분야 ..."
미래와 만나는 인공지능 교육 체험 한마당
"울산시교육청, 인공지능(AI)교육 현장 안착 지원 강화"
"""인공지능 유니콘 기업 꿈꾼다""…14~15일 'AI창업경진대회'"
"경북교육청, 인공지능 통번역 서비스 운영 … 다문화 가정·외국인 편의 증진..."
"밍글콘, 인공지능 기초 밍글봇 AI 앱 구독서비스 론칭"
"한국교통대 대학일자리개발원, 데이터 분석 활용한 인공지능 실무 교육과정 운..."
"디엠에프인베스트, 인공지능 기반 전기 사용 시설 계약전력 시스템 특허출원"
경남교육청 ‘제4회 미래와 만나는 인공지능(AI) 교육 체험 한마당’ 개최
"교육청, 인공지능 교육 선도학교 16곳으로 확대"
"인공지능 스타트업 ‘미스터마인드’, 15억원 투자 유치"
"소리자바, '인간 지능과 인공지능의 만남'... 차세대 AI 음성 인식 기술 공개..."
"LG, 인공지능 교육 프로 ‘Aimers’ 참가자 모집"
"안산대 경찰정보학과, 한국인지과학산업협회와 '인공지능 드론세미나' 개최"
"구글, 기밀폭로 연구원에 강제 휴직처분...""인공지능에 지각 있다"""
"경북교육청, 인공지능 통번역기 비치"
"NIA, 올해 '인공지능 학습용 데이터 라벨링 전문 교육생' 공모"
"'방위산업과 인공지능이 만나면?'...한국국방기술학회, 한국국방기술학회 포럼..."
"아키드로우, 인공지능 3D 인테리어 커머스 ‘시숲 3D 인테리어’ 론칭"
충북도 내 초등생 대상 소프트웨어·인공지능 교육
"아키드로우, 인공지능 활용한 3D 인테리어 커머스 ‘시숲 3D 인테리어’ 론칭..."
"NIA, 2022년 인공지능 학습용 데이터 라벨링 전문 교육생 모집"
"한화시스템, AI양재허브와 ‘인공지능 사업협력’ 펼친다"
"세계 인공지능바둑대회 개막식, 18일 열려"
"KT, 서울성모병원과 당뇨 관리 돕는 ‘디지털 트윈’ 기술 개발"
"인공지능이 24시간 케어서비스, 중증장애인 일상 자립 돕는다"
전국 폭염 속 저녁에 소나기…대구 낮 최고 36도
"물리 이론 학습하는 인공지능, 응용문제도 '척척'...KRISS‧포스텍 연구팀, A..."
"하나생명, 세 번째 AI 변액보험상품 '글로벌 주식혼합70형'...크래프트 테크놀..."
[이 아침에] 진땀 나는 인공지능 시대
"[NDC22]NFT와 인공지능, 게임의 결합... 탈중앙화 철학을 추구하며 탈중앙화 ..."
"세종대 음악과, '인공지능 작곡' 특강 실시"
"한화시스템, AI양재허브와 인공지능 사업협력… AI유망 스타트업 발굴"
"연세대 김관표 교수팀, 인공지능 기반 고효율 전자현미경 이미지 분석법 개발"
"KT 주도한 'AI 원팀', 차세대 인공지능 스타트업들과 협력"
"트러스테이, 빅데이터·인공지능 활용한 프롭테크 기술 공동개발 MOU"
"NIA, 2022년 인공지능 학습용 데이터 라벨링 전문 교육...기초부터 관리자 과..."
독거 노인 목숨 구한 인공지능…돌봄까지 ‘척척’
"딥엑스,인공지능 서버에서 오토모티브, 스마트 센서까지...AI 반도체 시리즈 ..."
"NIA, 인공지능 학습용 데이터 라벨링 전문 교육생 모집"
"아키드로우, 인공지능 활용한 인테리어 서비스 선봬"
[CHECK책] 인공지능에 대해 쉽고 재미있게 공부할 수 있는 초등교과 연계 AI ...
가상공간서 ‘황금제트봇’ 찾아라…삼성전자 메타버스 이벤트 ‘제트랜드 데...
"기계연, 인공지능 소방관 개발...소방 사다리 닿지 않는 초고층 아파트까지 빠..."
'인공지능 소방관' 등장? 20초 만에 진화/투데이
"KT-서울성모병원, 당뇨 관리 돕는 디지털 트윈 기술 개발한다"
"인공지능과 로봇, ‘노동의 종말’보다 ‘노동의 질 저하’ 걱정해야"
[2022 금융대전] 최홍석 미래에셋증권 대치 WM선임매니저 “다음 메가트렌드는...
"한컴인스페이스, 경희대와 손잡고 ‘인공지능 연구소’ 세운다"
"서울시-KAIST, 고급 AI개발자 양성 프로그램 지원"
[리포트]'인공지능 소방관' 등장? 20초 만에 진화
[르포]상담사 돕는 인공지능…'공생' 꿈꾸는 KT
"KT, 초거대 인공지능모델 활용 ‘AI 컨택센터’ 확대"
"경남교육청, 미래와 만나는 인공지능 교육 체험 한마당"
"인공지능 신약개발, 인식 ‧정보 간극 줄여야"
"네이버·네이버클라우드, 충북대학교병원과 스마트 병원 구축 MOU"
"물리 이론 학습하는 인공지능 탄생, 응용문제도 '척척'"
NFT 아트의 확장…인공지능 결합·오프라인 전시회 등 새 시도 봇물
전주병원 호성전주병원 인공지능(AI) 방역 로봇 배치
"CJ올리브네트웍스, 인공지능 인재 확보 총력"
"""윔블던, 인공지능(AI)으로 풍성하게 즐겨라"""
"카카오스타일 지그재그, 중소기업유통센터와 소상공인 지원"
"깃허브 CEO ""인공지능 발전해도 코딩은 개발자가 직접 해야"""
경남교육청， 인공지능 체험 한마당 창원컨벤션센터서 학생 256명 참여
"[우리말 하루 한 단어] AI → 인공 지능, 조류 인플루엔자"
"KT·NIPA, ICT 벤처 육성 위한 DX 컨설팅·인재양성 협력"
당뇨 관리에 디지털트윈 기술 활용한다
"신장내과 교수진, '인공지능 기반 만성질환 관리 서비스 개발' 나서"
"GS25, 안면인식·인공지능 등 적용한 미래형 편의점 오픈"
"부산시, 인공지능 전문인력 양성 과정 '아이펠(AIFFEL)' 2기 운영"
소상공인 점포도 인공지능을 입다
"KT-KAIST, 인공지능 공동연구…'코리아 테크 스퀘어' 개소식 열려"
"KB국민카드, 농어촌 지역 어린이에 디지털 교육 지원"
[카드뉴스] 에이아이(AI)는 인공지능일까? 조류인플루엔자일까? ... 외국인도...
"KT-NIPA, DX컨설팅·인재양성 협력…""ICT벤처 육성"""
"대전정보문화산업진흥원, ICT 기업연계 현장실습 교육생 모집"
"KT, KAIST와 인공지능 공동연구센터 개소"
고성능 인공지능 반도체 칩 AB9
"KPC한국생산성본부, 전문역량 활용 사회공헌활동 확대"
"금오공대, 인공지능(AI) 빅데이터 실습실 개소"
"[NDC22] 인공지능, NFT, 게임이 만나면 무엇이 가능할까?"
"시화MTV 거북섬 ‘웨이브엠’, KT 인공지능 호텔서비스 도입"
"인천과학문화거점센터, ‘로봇’과학문화전문가 양성과정 운영"
"한국인공지능인증센터, 전 산업 인공지능 도입 위한 산업지능화인증(AI+X Cer..."
인공지능에 의한 '디지털DX' 육성… 중장기 투자 로드맵 제시
"부산시, 차세대 인공지능 전문가 육성… 오는 24일까지 교육생 모집"
"제주도, 인공지능 CCTV 활용한 실종자 수색·추적 신기술 개발"
"산업부, 산업소재 분야 인공지능 적용…민관합동 협의회 발족"
[주목!신기술] 에스큐엔지니어링 ‘인공지능 기반 계측시스템’
"[스마트테크코리아] TechCon 2022, 인공지능 트렌드 살펴"
